"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2d00fd585ef77c8261ea62580fa36d9d~c5_100x100.jpg?lk3s=30310797&nonce=45286&refresh_token=4deb3aaefad5e5685598d13bb512cec1&x-expires=1720058400&x-signature=tRiSSSLRqNYsnGfXhyhTqDvq56Q%3D&shp=30310797&shcp=-","6912156619355209733","1609361879","2020-12-30T20:57:59.000Z","2",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","My great grandpa just died because of this. Thank you so much.","14020889","livelaughpotato","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7337519590740033579~c5_100x100.jpg?lk3s=30310797&nonce=44286&refresh_token=c20fd06ff542b0ab67366a06b23fd11b&x-expires=1720058400&x-signature=PcxnTtZhfVazeLKZE37JMfEtSa0%3D&shp=30310797&shcp=-","6913005144754192389","1609559441","2021-01-02T03:50:41.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","i've had covid but it was not tht bad just lost taste n smell","6733651943102628869","risqbh_","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349894469761630254~c5_100x100.jpg?lk3s=30310797&nonce=76362&refresh_token=ff2ef5e4261f95bdbe3881161cc4fe59&x-expires=1720058400&x-signature=7ZvuKAUKBmae9O%2Bkpu7YwyD7jsQ%3D&shp=30310797&shcp=-","6911787783170686981","1609276002","2020-12-29T21:06:42.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Chills while watching this video","6814622291760088069","sydneydelgadoo","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a418f050f19cf242862c0a4ff7bc4b5c~c5_100x100.jpg?lk3s=30310797&nonce=51196&refresh_token=fed0e613df09ba87faa1ea2cae96e619&x-expires=1720058400&x-signature=aAG%2FsARNPkjm91g%2BTn2%2Bkhu3Vck%3D&shp=30310797&shcp=-","6912078241004519426","1609343628","2020-12-30T15:53:48.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","this is so powerful","6800375351157195782","eadalton02","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349205777250271278~c5_100x100.jpg?lk3s=30310797&nonce=70218&refresh_token=22b3cbb8cd0c61e5b6281f89003aded5&x-expires=1720058400&x-signature=CiZ%2Fkmk5Z2RbTkOJoT7VwtBKjII%3D&shp=30310797&shcp=-","6911799338272882694","1609278693","2020-12-29T21:51:33.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","This is so important people, it’s to protect yourself and others, there’s already been too much death, wear a mask","6770826076413740037","annamc699","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f8a411d6aace6bd26faea77e8fc97999~c5_100x100.jpg?lk3s=30310797&nonce=81675&refresh_token=635258b488dcae2257a6d7f17f10db0d&x-expires=1720058400&x-signature=v2rxqWemXlpjRpz1DSr3K9uGzKo%3D&shp=30310797&shcp=-","6912112809052635142","1609351678","2020-12-30T18:07:58.000Z","3",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","goosebumps. this year is over but the damage from it is going to take a long time to recover from. i hope america learned something","6650958321263312901","bigpoopbrain46290","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bd73e5cc2c171e18cfb9ce2cfeba4f30~c5_100x100.jpg?lk3s=30310797&nonce=29501&refresh_token=0c547c5e2d713ba93da8380e6724ad74&x-expires=1720058400&x-signature=oPtL%2Bk8H8i0ZlnfvoZZTQ8%2FyupE%3D&shp=30310797&shcp=-","6911851936438976517","1609290939","2020-12-30T01:15:39.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Thank you for this!!!! Seriously, you’re awesome and please keep talking about this!","6816835759544419334","gingerstormm","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/59bf4e3d35726d4a84bef36cd55daf04~c5_100x100.jpg?lk3s=30310797&nonce=48559&refresh_token=cef133f755ad1e8371a0d890083a449e&x-expires=1720058400&x-signature=E0v2wnjTbkJfX%2BlUyjwa6HuRIAw%3D&shp=30310797&shcp=-","6912380321732280326","1609413967","2020-12-31T11:26:07.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Lost a lot of people because of Covid but the hardest one was my grandmother who passed last month. Please wear a mask....","16483363","ariannacoria","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5c392b5b55562bc91d399b5678346e8a~c5_100x100.jpg?lk3s=30310797&nonce=91896&refresh_token=dac8517829a6130352bfc6f209c66d9b&x-expires=1720058400&x-signature=QvCU7FbZXwJ7ISySs8fHA7kV73A%3D&shp=30310797&shcp=-","6912190628445274117","1609369796","2020-12-30T23:09:56.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","this is INCREDIBLE i look up to you","6751169149995713541","aleishafrancesca","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/949bcf4a62e2e8db9ae23ad751d453ac~c5_100x100.jpg?lk3s=30310797&nonce=73025&refresh_token=60ff0e0f69753c9e61c3e8d8343f4aab&x-expires=1720058400&x-signature=ozi2bF4ZbtOdV%2Fwtn3TOKqgNHp0%3D&shp=30310797&shcp=-","6912135400879046661","1609356939","2020-12-30T19:35:39.000Z","2",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@xobrooklynne be ashamed of your actions.","6662868728190255110","flowersap","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e82f9c717c30e0be23032b012a87d214~c5_100x100.jpg?lk3s=30310797&nonce=94301&refresh_token=3c694329427992aa6c12af6ce79c54ba&x-expires=1720058400&x-signature=dPSGmRoyBUolD3%2F6pXktyb9EwAw%3D&shp=30310797&shcp=-","6911784796339650565","1609275306","2020-12-29T20:55:06.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","I saved this video to my phone so I can go back and watch it to remind me of this time when people try and minimize it later","6636201882007339014","lanna.del.rain","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/597dcc932acd63a3f550143ad37800e5.jpg?lk3s=30310797&nonce=52989&refresh_token=3815d2c7b002d1fd8a9ef6e2b6edccd5&x-expires=1720058400&x-signature=Xa1JvF96U2ET88rBadG9n51JQQ8%3D&shp=30310797&shcp=-","6911908425731653633","1609304096","2020-12-30T04:54:56.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","it’s not going to get better and to all the people showing “stats” on the survival rate it doesn’t show the life long affects even if you survive","6774565905009230853","aenvv","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ac19d07644aaefb77463718c6827468~c5_100x100.jpg?lk3s=30310797&nonce=30974&refresh_token=639d766983d475b50fb16859e253d669&x-expires=1720058400&x-signature=W7Brwb42%2FQs3ebVR5EUPPqytgN4%3D&shp=30310797&shcp=-","6912194285874282502","1609370648","2020-12-30T23:24:08.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","😢😢😢😢 please wear a mask. I can’t keep living like this","6829428947714376710","mo_mofresh","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cca02b7d4f685065f2a18c58356bea75~c5_100x100.jpg?lk3s=30310797&nonce=36772&refresh_token=e8e50b9fbc9723b5830b3fb13d7038ce&x-expires=1720058400&x-signature=ShhmpsxFfSv71WJFc3NgJs0cE4Y%3D&shp=30310797&shcp=-","6912458928496590854","1609432266","2020-12-31T16:31:06.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","tldr: clout","6676842592653640709","personaanongrata","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350112938809622571~c5_100x100.jpg?lk3s=30310797&nonce=77868&refresh_token=49831a1b31a24d0175ef5f8723efc222&x-expires=1720058400&x-signature=B4eshESVORMLRD5NtHRm%2FRKh5lg%3D&shp=30310797&shcp=-","6911560759592255494","1609223146","2020-12-29T06:25:46.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@.itsdara woah period","6817236279227597829","notnour18","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7327311341810384902~c5_100x100.jpg?lk3s=30310797&nonce=69058&refresh_token=5dde2077a3a4ab96876736b8886db7ab&x-expires=1720058400&x-signature=5Bqmzaa%2FZ3yTx2Rmsr9LXTnNzOk%3D&shp=30310797&shcp=-","6911552905041166341","1609221319","2020-12-29T05:55:19.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","literal chills. thank you so much for using your platform","6762515838366614534","ejwpiano","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a66a43fcc3d27cbc04c22059d80e0c79~c5_100x100.jpg?lk3s=30310797&nonce=76832&refresh_token=f6284603638f1d649c4daf833782c0f5&x-expires=1720058400&x-signature=omMLSI9BxO9nIdI%2Buc%2F%2B3B%2FYVf0%3D&shp=30310797&shcp=-","6912122712315969538","1609353982","2020-12-30T18:46:22.000Z","2",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","CAUGH @jamescharles CAUGH","6850065966560494597","giacomoooo0o","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a9da08c5db1f98593e3f475b80b03f14~c5_100x100.jpg?lk3s=30310797&nonce=6550&refresh_token=602a1938cdc7e53f7b591621fd961ed3&x-expires=1720058400&x-signature=bWj0%2BtlqVGOj96mr3DFbv17bCGU%3D&shp=30310797&shcp=-","6912450273496088582","1609430251","2020-12-31T15:57:31.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Everyone needs to see this","6677629662472995845","verobenaaa","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f2a1979eaeee19840216f04b744c7326.jpg?lk3s=30310797&nonce=64199&refresh_token=4d90736af17d80bfe4f34bf6f47bcf5e&x-expires=1720058400&x-signature=7ZWzKNV%2B5HeVRIakey8DJrcxp%2F4%3D&shp=30310797&shcp=-","6912039483592441858","1609334603","2020-12-30T13:23:23.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","YES SAY IT LOUD, i’m so sorry covid hit bad in the U.S and most other countries, the rules are in place to keep you and others safe","6661896196649271301","crystalhartee","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346457834738941995~c5_100x100.jpg?lk3s=30310797&nonce=20219&refresh_token=900b3d025751b079ce1f5142ab51a78e&x-expires=1720058400&x-signature=UglsBzdIM9hd5uDWjDdPVw5n6%2F4%3D&shp=30310797&shcp=-","6912109754802470918","1609350966","2020-12-30T17:56:06.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","survival guilt? Roflmao.","6603345928055357445","a10thunderbolt","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b4419ae81cba87acf34c69ac2af9dfb0.jpg?lk3s=30310797&nonce=21896&refresh_token=cbd1a9ca5709f47ea279030483e8068c&x-expires=1720058400&x-signature=BuO0LpOZdnFDlCXv8N%2FpDyYOnZs%3D&shp=30310797&shcp=-","7033013388817138433","1637501041","2021-11-21T13:24:01.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","I think it's a great tattoo. It marks an era that was significant. You're ace.","82087688249434112","allthatkazz","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/53c1784e08de8fed1d04982fdd2e73f1~c5_100x100.jpg?lk3s=30310797&nonce=19699&refresh_token=398c143c20627b059d0399ef5cd74738&x-expires=1720058400&x-signature=LVGOsoDLbkBQRg6K7WzoRJC7WBQ%3D&shp=30310797&shcp=-","6911840505404293126","1609288277","2020-12-30T00:31:17.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","THANK YOU. do not ever stop speaking out about this. it is so important that people listen and understand. the world is a sad place, especially rn","6910676957139158022","livsoto27","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f443e200855aa920b7cf444e26e7baf9~c5_100x100.jpg?lk3s=30310797&nonce=37230&refresh_token=db8897a71a46543e9e8218da1d330f4c&x-expires=1720058400&x-signature=l5%2F%2BcjNQNL5Lbp6hP%2BdQxTYEBt8%3D&shp=30310797&shcp=-","6911882870202400773","1609298141","2020-12-30T03:15:41.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","you are our future","66832370674233344","emilymcalisterr","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/68cd1de38e5685644de78aedb1293bae~c5_100x100.jpg?lk3s=30310797&nonce=61443&refresh_token=6bb82669e80f81b82c0dd0517b11b90a&x-expires=1720058400&x-signature=6MywBCeHN4WeAHJ1%2BqoB6m8hOmw%3D&shp=30310797&shcp=-","6911806088728297477","1609280264","2020-12-29T22:17:44.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","user462847384 always has the most to say","6589633136362061829","p1ge0ng1rl","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e823498a4a9d42c0308faf35e53d4169~c5_100x100.jpg?lk3s=30310797&nonce=55816&refresh_token=5098e7ac5a49b597f112c63fdbd93b9b&x-expires=1720058400&x-signature=zMXGFcyA9lEH82GpgGrGtIrKUXU%3D&shp=30310797&shcp=-","6911865817412337670","1609294170","2020-12-30T02:09:30.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Can you pls talk about the artic wildlife and how ever an sign a petition that is in my bio","6619657592396677126","shelovesmenot30","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7312921501240393771~c5_100x100.jpg?lk3s=30310797&nonce=98234&refresh_token=01bc91fcb365e630ed762392846c9d39&x-expires=1720058400&x-signature=jncx7amY1BrVIlnKtITHgrn5tsA%3D&shp=30310797&shcp=-","6911801764845715461","1609279257","2020-12-29T22:00:57.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","wow. thank you for making this","106662791314333696","sunnysahkne","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c0ba252d643fc3b4db901e06de38297~c5_100x100.jpg?lk3s=30310797&nonce=7712&refresh_token=312c3364dcb01979abe2570664373637&x-expires=1720058400&x-signature=Zh9jRcFKxNZN7sLGq0ihSbtzl%2Fo%3D&shp=30310797&shcp=-","6917851691941494790","1610687868","2021-01-15T05:17:48.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","thank you for speaking out on this","228353576019054592","fiercebirdoctagon888","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/afbddfe0690d58e56bb2083cb562dccc~c5_100x100.jpg?lk3s=30310797&nonce=88954&refresh_token=c958e2ef8c971446cda0087e4af97d09&x-expires=1720058400&x-signature=mHLepJDxCMBiZFhPex0srIZEWd8%3D&shp=30310797&shcp=-","6915801682345476102","1610210560","2021-01-09T16:42:40.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Biden’s responsible for this now🤣","6620103462803750917","tyler_pangallo","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f341009d87ff3de0c121d1467d19d735~c5_100x100.jpg?lk3s=30310797&nonce=302&refresh_token=c174b4fdba21b6466dca67d267a39f53&x-expires=1720058400&x-signature=6HAgsZ1D9Pj%2F7Dq7Q5l5e8TAWQY%3D&shp=30310797&shcp=-","6913990965523202054","1609788970","2021-01-04T19:36:10.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Bruh your not special get over it","6752159244236407814","that6.2gasser","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/1491bb07cd996c89177a0f24d59b331e~c5_100x100.jpg?lk3s=30310797&nonce=89959&refresh_token=63ecb0f435bf58d9785033235da6b270&x-expires=1720058400&x-signature=%2BJ%2FeB4VKHogBcOVi9RtNzS6PY2A%3D&shp=30310797&shcp=-","6911930028612239362","1609309127","2020-12-30T06:18:47.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","i lost my grandma to covid on the 12th","6839336849476142086","gr4c3x","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7322271349508931626~c5_100x100.jpg?lk3s=30310797&nonce=65451&refresh_token=956f7924e929a4c9d2e8d5e640a90ca6&x-expires=1720058400&x-signature=ngWKqpjCkY7iugtAPs16%2B97NT7s%3D&shp=30310797&shcp=-","6917830215276953605","1610682867","2021-01-15T03:54:27.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Barnard security come on they should’ve known","6756216525189104646","brikoutros","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/38539d24f640cc7057b977d6a6ac35a1~c5_100x100.jpg?lk3s=30310797&nonce=37058&refresh_token=ba5fd958dbd76864215b76805bfcd03d&x-expires=1720058400&x-signature=vcG%2FU%2FUr%2F4QBx%2F0ZYnxL5oBwLSA%3D&shp=30310797&shcp=-","6917093885559078918","1610511426","2021-01-13T04:17:06.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","The chills I got....","203027659948445696","wooyasaye","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351900845136412715~c5_100x100.jpg?lk3s=30310797&nonce=89114&refresh_token=8377219a84b3199a8c9fc5e6e34bc630&x-expires=1720058400&x-signature=kQ3bHODy%2Bz94fdZ3Qp5BA2492eg%3D&shp=30310797&shcp=-","6917258975201951750","1610549865","2021-01-13T14:57:45.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","💪🏽💪🏽💪🏽","6811701632629130245","idontevenlikethisapp16","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/38da2d30db8d2021413414f174c4b175~c5_100x100.jpg?lk3s=30310797&nonce=25823&refresh_token=aca3b5fd5f4b642fbfb6c39db186108e&x-expires=1720058400&x-signature=ap0ytwY3GzAx6R%2BD%2BjktPKtlcqg%3D&shp=30310797&shcp=-","6912061626171064326","1609339764","2020-12-30T14:49:24.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","wait so you don’t think essential workers are heroes? i think i heard you wrong","6675487916678464517","..lilycollins","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05f36e1067e716b0b9dfefcdba5c95d8~c5_100x100.jpg?lk3s=30310797&nonce=81292&refresh_token=4e8a182686aa0ebf54fd647dde0a6ad7&x-expires=1720058400&x-signature=PEcJe%2BuQJ%2Ft6q10GoJzojZ3Kuqc%3D&shp=30310797&shcp=-","6916187261428203525","1610300335","2021-01-10T17:38:55.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio u should watch this sis","6817936704860390406","markos18888","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334680499992035333~c5_100x100.jpg?lk3s=30310797&nonce=55707&refresh_token=4f948363c503dbdca3e2175cf0d43d55&x-expires=1720058400&x-signature=RN9nfFxh9OHsEr55d0EZu%2Fd1eF0%3D&shp=30310797&shcp=-","6911802961555357701","1609279535","2020-12-29T22:05:35.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","👏🏽👏🏽👏🏽👏🏽","6749577976357045253","giffare15","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b6f803117eaa1e5ee64a776056c406c9~c5_100x100.jpg?lk3s=30310797&nonce=27396&refresh_token=ec17aadb081d0b3aa362cedf6030b0ea&x-expires=1720058400&x-signature=MAxuRqMvgx%2FKMLf2%2FnH8CK0oKH0%3D&shp=30310797&shcp=-","6913609775733391365","1609700217","2021-01-03T18:56:57.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Thank you. I appreciate you.","6750684295902708742","juleswrldxd","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343388212171112491~c5_100x100.jpg?lk3s=30310797&nonce=35379&refresh_token=1295e4e0f9418aaf4fae4b2757ff3f61&x-expires=1720058400&x-signature=lF8%2BQK4FGT6WpetznRCIyArOov4%3D&shp=30310797&shcp=-","6926787046099124229","1612768292","2021-02-08T07:11:32.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","YOU 👏🏼 WENT 👏🏼 OFFFFFFFF!!!! 👏🏼👏🏼👏🏼","6905235062033712134","tashee_tash","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e8e26aaf713df18f92f5727efb307d5~c5_100x100.jpg?lk3s=30310797&nonce=30293&refresh_token=872c4927ba0a3f8666038c408b56f62f&x-expires=1720058400&x-signature=Zcl4tboIsSZ1XMv37HJmYBA%2Bqqw%3D&shp=30310797&shcp=-","6911880444313485317","1609297576","2020-12-30T03:06:16.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","This is an amazing video. I hope this opened eyes for those who choose to ignore the pandemic.","6657542092425838597","elizabethp_","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7334711195549679621~c5_100x100.jpg?lk3s=30310797&nonce=65263&refresh_token=6d6498a8d0c43d358e34fb85711bdae9&x-expires=1720058400&x-signature=0dEL12UTzsie2opzPH%2FfKqYS3yk%3D&shp=30310797&shcp=-","6912046059859099649","1609336135","2020-12-30T13:48:55.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","boost","6850856118919939077","all_good_names_gone","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326091967918227461~c5_100x100.jpg?lk3s=30310797&nonce=15910&refresh_token=6f4753e05f51e2ed50f70d8209b403be&x-expires=1720058400&x-signature=nL87xE4onTZFK%2BeqFpapP6CnrTc%3D&shp=30310797&shcp=-","6916903865783386118","1610467184","2021-01-12T15:59:44.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","You go!!! Yes","6646542853046714373","koolkanoster","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351282506236166190~c5_100x100.jpg?lk3s=30310797&nonce=89972&refresh_token=81fbd34a7a485c5819f9aadf789c5476&x-expires=1720058400&x-signature=YmsalxdOl2cQUr6Dmb9EMLxIYnE%3D&shp=30310797&shcp=-","6913199445127823365","1609604680","2021-01-02T16:24:40.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Thank you 🙏🏼❤️","6798173257428517893","stephanie.darr","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/43e64ac9411ac0298764863f5e3478d2~c5_100x100.jpg?lk3s=30310797&nonce=94439&refresh_token=aa548d76802096a2cb29a00de71cc9f2&x-expires=1720058400&x-signature=U0dCXBOLmgBNhD1Oum4Z6%2BYnMpQ%3D&shp=30310797&shcp=-","6917100650673209349","1610513000","2021-01-13T04:43:20.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Mask it or casket","6830892546219688965","alexaalv333","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f212c39ecaab8456ccc038705d5032a~c5_100x100.jpg?lk3s=30310797&nonce=48966&refresh_token=b8bb9c664e985652d0b93aa438efa6da&x-expires=1720058400&x-signature=%2BVwfl27A2ZZiN%2F1vx5oawkkV39M%3D&shp=30310797&shcp=-","6913187920891674630","1609601998","2021-01-02T15:39:58.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","👏👏","6749206241011385349","gabrielajmares","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7333783810554118149~c5_100x100.jpg?lk3s=30310797&nonce=2598&refresh_token=cc969318f706a281ce93da89dd4fd045&x-expires=1720058400&x-signature=nBFS2S7zM%2FruUQ4pbSoBJqh9cCM%3D&shp=30310797&shcp=-","6912055981807714309","1609338448","2020-12-30T14:27:28.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","This gave me chills","55914100416860160","x.emilyangelillo.x","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1637c0b1cd45539fa1b652f86cfe7263.jpg?lk3s=30310797&nonce=89652&refresh_token=b535b5a45ade306310def08c153c00db&x-expires=1720058400&x-signature=uywzk%2BOoHBbbD2MDPLK8kAF3jGk%3D&shp=30310797&shcp=-","6911973828004462593","1609319317","2020-12-30T09:08:37.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","This is just sad","173723124851630080","katelynpay","https://www.tiktok.com/@brennalip/video/6911139349606239493"
